x,y,insect.M.distribution220t9.2_PA2_RUN1 logistic values
82.7,75.9,0.43631953
47.9,75.5,0.30780745
65.1,74.7,0.28839836
47.7,73.3,0.5219723
45.3,68.1,2.0168088E-6
59.7,67.3,0.21060497
29.1,58.3,0.4434692
35.1,52.5,0.47213352
48.3,51.1,0.52580196
45.7,50.7,0.5453599
-13.7,50.3,0.29306886
74.5,48.9,0.6430703
-9.89999999999998,44.7,0.4574119
50.5,42.7,0.49234563
-27.9,40.5,0.60994804
-40.3,40.1,0.54340273
-46.5,38.7,0.59495336
31.9,37.3,0.5490964
1.5,33.5,0.495195
-56.3,31.3,0.3985945
109.1,31.3,0.6116244
-38.9,29.5,0.49443728
30.3,28.5,0.3584408
-29.1,27.5,0.46287525
59.1,26.3,0.52261305
-34.3,18.7,0.4688052
20.3,9.89999999999999,0.26886243
-53.1,8.09999999999999,0.551247
-13.1,6.09999999999999,0.25204262
37.7,2.69999999999999,0.17087868
-8.29999999999998,0.299999999999997,0.23141408
23.9,-1.5,0.23459826
-36.3,-2.30000000000001,0.44209397
-51.9,-2.5,0.3472459
-36.1,-6.5,0.39740837
-6.09999999999999,-6.5,0.2372315
-40.9,-10.5,0.3298421
32.1,-20.5,0.4857929
-12.5,-28.5,0.4769078
32.1,-35.7,0.51831114
44.1,-35.9,0.5984925
5.70000000000002,-36.9,0.16947222
53.3,-37.5,0.55815816
-19.5,-37.7,0.58161676
0.900000000000006,-40.5,0.55905384
92.9,-42.1,0.5145155
47.7,-44.1,0.6773992
99.1,-45.1,0.5377821
19.3,-49.9,0.43882638
19.9,-52.3,0.43272647
37.5,-53.5,0.47880617
82.1,-53.7,0.4835001
76.7,-53.9,0.40711126
45.3,-56.7,0.44124955
87.9,-57.5,0.5636862
-26.5,-58.7,0.23858166
26.5,-61.5,0.49982455
34.3,-62.9,0.60460395
-25.3,-70.1,0.3236672
3.90000000000001,-71.1,0.33630073
