x,y,insect.M.distribution240t7.2_PA2_RUN1 logistic values
2.90000000000001,78.5,0.0
-3.5,77.3,0.0
41.1,73.5,0.0
-24.9,73.3,0.0
51.3,72.1,0.0
-0.5,71.1,0.0
35.1,70.5,0.0
-11.1,69.7,0.0
24.7,66.3,0.0
51.3,63.3,0.0
24.1,55.3,0.0
122.7,54.3,0.0
87.5,41.9,0.0
27.9,41.5,0.0
32.7,40.3,0.0
81.9,40.1,0.0
77.7,38.5,0.0
53.7,37.9,0.0
18.3,32.3,0.0
50.7,31.3,0.0
5.70000000000002,28.7,0.0
-20.3,24.5,0.0
31.9,18.7,0.0
-4.89999999999998,12.5,0.0
-25.3,8.69999999999999,0.0
0.300000000000011,7.89999999999999,0.0
-24.9,5.09999999999999,0.0
-42.5,2.89999999999999,0.0
-39.1,-2.10000000000001,0.0
-40.7,-8.10000000000001,0.0
36.9,-10.3,0.0
29.1,-21.9,0.0
36.1,-22.3,0.0
-32.3,-23.5,0.0
-33.1,-31.1,0.0
6.70000000000002,-33.5,0.0
47.9,-34.1,0.0
-2.29999999999998,-34.7,0.0
-36.3,-38.1,0.0
50.3,-44.1,0.0
93.7,-44.5,0.0
128.7,-46.9,0.0
120.3,-48.1,0.0
20.1,-48.5,0.0
-32.5,-49.1,0.0
94.3,-53.1,0.0
84.1,-54.5,0.0
-23.3,-54.7,0.0
59.5,-57.1,0.0
-3.29999999999998,-57.5,2.0634194E-23
6.10000000000002,-58.5,0.0
37.7,-58.7,0.0
17.5,-58.9,0.0
6.30000000000001,-59.3,0.0
101.7,-61.9,0.0
69.9,-63.9,0.0
68.9,-66.3,0.0
95.3,-70.1,0.0
61.1,-72.9,0.0
-38.1,-83.5,0.0
