x,y,insect.M.distribution210t3.2_PA2_RUN1 logistic values
126.5,75.5,0.5335924
117.7,74.5,0.6892876
60.1,67.3,0.4381649
22.3,65.3,0.41570535
52.9,60.7,0.4984004
49.9,54.7,0.47496647
47.5,54.3,0.45781538
-9.5,53.7,0.30751303
45.7,53.1,0.44460496
27.1,51.7,0.4512172
-14.7,51.1,0.40003031
46.7,45.9,0.49102753
95.3,41.7,0.46396562
9.10000000000002,37.1,0.6055432
-10.5,36.5,0.47822505
-39.5,34.7,0.5711634
-37.5,33.9,0.6029157
-13.5,33.7,0.48737803
108.3,32.3,0.44819024
-25.5,28.5,0.4515928
-44.3,26.5,0.48665312
1.10000000000002,26.1,0.5209895
96.1,25.3,0.46345794
13.3,23.9,0.51845926
35.9,9.3,0.48879823
-32.9,8.89999999999999,0.31813306
-37.5,7.5,0.35114977
-16.1,7.3,0.40156075
-12.1,3.69999999999999,0.3765803
-38.5,2.3,0.33596426
33.3,2.09999999999999,0.42686248
40.1,1.69999999999999,0.44088525
-18.1,1.09999999999999,0.30576217
13.5,0.299999999999997,0.34680593
20.3,-1.30000000000001,0.4103213
-39.9,-1.90000000000001,0.31771454
31.3,-5.5,0.40006763
-32.9,-6.5,0.3616026
-22.5,-18.3,0.426545
16.9,-23.9,0.47846323
-11.3,-27.1,0.34904107
-22.7,-28.5,0.46599633
44.3,-30.3,0.48683935
34.1,-33.3,0.47006637
3.70000000000002,-34.9,0.7028763
73.9,-38.3,0.481743
35.3,-40.3,0.43818662
58.7,-40.9,0.4692187
45.5,-41.1,0.42025346
83.1,-46.9,0.5176098
28.3,-47.7,0.38293624
17.5,-48.1,0.35463458
14.3,-48.3,0.3276877
42.9,-49.5,0.33241656
-19.5,-56.7,0.4136923
70.5,-56.7,0.41753992
76.1,-57.7,0.5311991
33.1,-60.5,0.3101489
10.1,-65.1,0.42616042
73.5,-70.9,0.7752555
