x,y,insect.M.distribution170t7.2_PA1_RUN1 logistic values
-171.1,81.5,0.71444035
69.5,79.1,0.07509244
101.5,79.1,0.23130248
75.9,78.7,0.40634203
155.5,72.5,0.4265632
88.1,62.9,0.07846497
30.1,59.7,0.28942415
45.3,59.7,0.46086907
57.5,58.7,0.45745748
116.5,58.1,0.7376044
26.7,56.9,0.32104787
15.3,52.7,0.32358766
20.3,52.1,0.24413346
97.3,49.9,0.32878286
96.9,49.5,0.32878286
113.3,47.1,0.6667963
43.3,43.7,0.048825983
97.9,42.3,0.61204237
76.1,39.3,0.7553394
-15.7,38.3,0.030727178
-38.5,34.3,0.10184424
102.5,32.7,0.544328
-26.3,30.5,0.03499257
-12.5,25.3,0.22998945
-28.9,23.9,0.37803409
26.1,16.5,0.15795958
-4.5,13.7,0.16780543
84.5,11.3,0.20954432
-16.5,11.1,0.3449186
37.3,10.1,0.07521706
18.7,4.3,0.2526271
-22.9,-0.5,0.059929274
-17.3,-0.700000000000003,0.084718496
29.7,-2.7,0.05970393
-14.5,-7.5,0.4160722
-26.3,-10.1,0.22122219
0.100000000000023,-10.9,0.42853534
-4.09999999999999,-12.3,0.39511514
0.5,-12.5,0.23209585
23.5,-12.5,0.04016007
23.9,-19.7,0.10376451
33.5,-20.5,0.11876217
40.7,-22.7,0.50918734
-4.5,-25.9,0.3941001
-1.29999999999998,-25.9,0.20910677
2.30000000000001,-28.5,0.3604444
-16.1,-29.3,0.3681203
-7.09999999999999,-30.1,0.47012874
1.30000000000001,-36.3,0.005788081
40.5,-36.7,0.15974525
-32.1,-42.9,0.3532671
61.1,-46.3,0.36665374
18.5,-56.1,0.22147942
58.5,-59.7,0.40686262
62.9,-61.1,0.70732665
10.5,-61.9,0.30146348
2.70000000000002,-63.9,0.49953198
4.5,-63.9,0.47802195
48.1,-72.3,0.43367997
59.5,-76.5,2.4500304E-27
