x,y,insect.M.distribution220t1.3_PA2_RUN1 logistic values
79.3,79.5,0.37266392
47.9,75.5,0.33765182
64.9,74.7,0.3461938
47.9,73.3,0.5150139
6.90000000000001,71.3,0.40398175
74.1,70.9,0.3480243
45.5,68.1,0.8115519
60.1,67.3,0.6099818
55.9,66.9,0.63979715
35.7,52.5,0.42322096
45.3,50.7,0.4339455
-12.1,50.3,0.3127274
-9.69999999999999,44.7,0.2740786
15.7,44.5,0.51398975
51.3,42.7,0.49044898
-20.7,41.1,0.50482494
0.100000000000023,33.5,0.6373201
-56.1,31.3,0.5319349
-38.5,29.5,0.4694522
30.1,28.5,0.48487708
59.1,26.3,0.4209772
-14.3,20.1,0.46767914
-39.7,18.7,0.44590753
-18.9,17.5,0.37389037
11.1,9.89999999999999,0.45244062
-39.9,6.5,0.34809482
-4.5,1.89999999999999,0.36675477
-53.1,-0.300000000000011,0.26891544
-16.9,-0.300000000000011,0.30275607
16.5,-2.30000000000001,0.33841562
-17.5,-2.7,0.24418846
26.5,-7.10000000000001,0.38743803
36.1,-8.10000000000001,0.45970333
29.7,-9.7,0.39370885
-52.5,-17.9,0.5315676
28.7,-20.5,0.4768603
44.1,-23.7,0.40342575
-13.1,-28.5,0.38389248
-7.29999999999998,-33.3,0.4318994
37.3,-34.1,0.57391095
32.3,-35.7,0.58456546
41.7,-35.9,0.5314004
-18.7,-37.7,0.48643643
-27.9,-38.7,0.6037273
38.9,-38.7,0.49833572
2.10000000000002,-40.5,0.57400304
50.1,-44.1,0.3413727
69.5,-44.1,0.39269552
17.7,-49.9,0.27898034
80.9,-50.3,0.4585541
36.1,-52.5,0.26065955
38.1,-53.5,0.27232352
77.3,-53.9,0.4079797
45.7,-54.9,0.2638598
44.5,-56.7,0.31369364
88.1,-57.5,0.48424053
26.9,-61.5,0.26825958
34.3,-62.9,0.28600064
-2.89999999999998,-69.1,0.46811235
-25.1,-70.1,0.4709914
