x,y,insect.M.distribution120t3.3_PA1_RUN2 logistic values
-169.5,85.9,0.50759375
162.1,85.1,0.5074071
82.5,73.5,0.5084055
72.3,69.1,0.5075024
12.3,65.5,0.5083196
-14.7,61.5,0.50833744
-13.5,60.9,0.5083364
8.10000000000002,58.9,0.50496835
7.10000000000002,55.7,0.50686336
-18.1,49.9,0.5078614
86.5,46.3,0.50515443
51.1,45.3,0.5058276
-24.7,42.7,0.49998698
-35.5,42.5,0.5052445
72.3,40.3,0.5043883
32.9,39.5,0.5063718
-32.1,37.9,0.49687636
-43.1,37.7,0.50345296
47.5,37.3,0.505934
93.7,33.3,0.50552136
-34.7,33.1,0.5027075
-32.5,32.9,0.50321543
54.9,25.3,0.5041519
107.1,14.3,0.50709194
-19.1,11.9,0.5060598
34.5,10.1,0.50689363
-30.5,8.89999999999999,0.5084019
114.1,7.09999999999999,0.5082937
22.1,0.899999999999991,0.50843704
-2.29999999999998,-3.30000000000001,0.50843257
-42.3,-10.5,0.50681865
-28.3,-11.9,0.5060037
36.7,-13.1,0.50627476
21.7,-14.7,0.5065123
37.9,-15.7,0.5057878
5.70000000000002,-15.9,0.5055588
9.10000000000002,-17.7,0.50560766
24.9,-18.3,0.5056319
25.3,-21.9,0.5057281
0.5,-23.5,0.50624025
0.300000000000011,-32.3,0.5036075
-25.9,-33.9,0.48764437
-11.5,-40.7,0.5008319
43.9,-50.9,0.5045218
73.1,-54.7,0.5029723
125.3,-55.7,0.49665126
79.3,-62.9,0.49270645
11.3,-64.7,0.48826918
47.9,-69.1,0.48243654
54.7,-71.1,0.48099646
133.3,-71.5,0.49771667
24.1,-72.1,0.47662237
102.5,-73.1,0.46061093
90.5,-73.3,0.4545387
112.7,-74.3,0.4508285
-6.29999999999998,-75.7,0.49462074
44.9,-79.3,0.39397472
175.1,-82.1,0.5074422
-9.29999999999998,-85.9,0.508281
2.70000000000002,-87.1,0.505081
